"NAME","PERSON_NAME","PERSON_ID"
"SHIMADZU CORPORATION","Shimadzu Corporation",6664018
"YAHOO! INC","Yahoo ] Inc.",6984069
"BOOZ ALLEN HAMILTON, INC.","Booz-Allen & Hamilton Inc.",10059957
"TPK TOUCH SOLUTIONS INC.","TPK Touch Solutions Inc.",8471078
"THREE-B INTERNATIONAL LIMITED","Three-B International Limited",10277555
"MCNEIL-PPC, INC.","McNeil-PPC, Inc",6432990
"COLEY PHARMACEUTICAL GROUP, INC.","Coley Pharmaceutical Group, Inc.",5558564
"MERCK & CO., INC.","Merck + Co, Inc.",8754419
"MERCK & CO., INC.","Merck & Co. Inc..",6174502
"YAHOO! INC.","Yahoo! Inc.",7755335
"YAHOO! INC.","Yahoo ! Inc.",6695715
"VERIGY (SINGAPORE) PTE. LTD.","Verigy (Singapore Pte. Ltd.",11182614
"CARDIAC PACEMAKERS, INC.","CARDIAC PACEMAKERS, INC.",9426020
"TRINITY INDUSTRIES, INC.","Trinity Industries, Inc.",5332801
"SAP AG","SAP AG",10267206
"TREBLE INVESTMENTS LIMITED LIABILITY COMPANY","Treble Investments Limited Liability Company",7368822
"TEXTRON INNOVATIONS INC.","Textron Innovations, Inc.",8005708
"SENSORMATIC ELECTRONICS, LLC","Sensormatic Electronics, LLC.",7780729
"STX APRILIS, INC.","STX Aprilis, Inc.",5630579
"BENQ CORPORATION","Benq Corporation",8063515
"PALM, INC.","Palm, Inc.",5970613
"HOFFMANN-LA ROCHE INC.","Hoffmann-La Roche, Inc.",11061817
"GLYCART BIOTECHNOLOGY, AG","Glycart Biotechnology AG",7688239
"GLYCART BIOTECHNOLOGY AG","GlycArt Biotechnology AG",7688241
"BIOTRACE LIMITED","Biotrace Limited",10080552
"BIOCOMPATIBLES UK LIMITED","Biocompatibles UK Limited",6728767
"ADVANCED CELL TECHNOLOGY, INC.","Advanced Cell Technology, Inc.",5650874
"SEIKO EPSON CORPORATION","Seiko) Epson Corporation",10449812
"SEIKO EPSON CORPORATION","Seiko Epson Corporation",8105877
"SEIKO EPSON CORPORATION","Seiko Epson Corporation",6162857
"TDK CORPORATION","TDK CORPORATION",5277315
"INTUITIVE SURGICAL, INC.","Intuitive Surgical Inc",7076965
"RMX, L.L.C.","RMX, LLC",5286324
"VMWARE, INC.","V Mware, Inc.",11539592
"THE HOFFMAN GROUP INTERNATIONAL, LTD.","The Hoffman Group International, Ltd.",7310283
"DAI NIPPON PRINTING CO., LTD.","Dainippon Printing Co., Ltd.",5424760
"LEANNOUX PROPERTIES AG L.L.C.","Leannoux Properties AG L.L.C.",10853678
"SEGOTA, DARKO","Segota, Darko",9088892
"KSR TECHNOLOGIES CO.","KSR Technologies Co.",5210870
"MEDTRONIC, INC.","Medtronic, Inc.",5572292
"ADVANCED APPLIED PHYSICS SOLUTIONS, INC.","Advanced Applied Physics Solutions, Inc.",10720046
"INTEL CORPORATION","Intel Corporation",5226742
"BOEHRINGER INGELHEIM INTERNATIONAL GMBH","Boehringer Ingelheim International GmbH",6398822
"APPLIED BIOSYSTEMS, INC.","Applied Biosystems Inc.",5484811
"NIKE BAUER HOCKEY U.S.A., INC.","Nike Bauer Hockey U.S.A., Inc.",5795871
"TEAM FAIR HOLDINGS LIMITED","Team Fair Holdings Limited",10887775
"THE SUN PRODUCTS CORPORATION","The Sun Products Corporation",5338469
"BARTRONICS AMERICA, INC.","Bartronics America, Inc.",6092259
"GENERAL ELECTRIC COMPANY","General Electric Company",11358409
"GENERAL ELECTRIC COMPANY","General Electric Company",10803682
"GENERAL ELECTRIC COMPANY","General Electric Company",7518141
"GENERAL ELECTRIC COMPANY","General Electric Company",7298762
"GENERAL ELECTRIC COMPANY","General Electric Company",6620840
"GENERAL ELECTRIC COMPANY","General Electric Company",5861906
"MALLINCKRODT INC.","Mallinckrodt, Inc",9912336
"INNOLUX DISPLAY CORP.","Innolux Display Corp.",9298122
"EBI, L.P.","EBI, L.P.",9407340
"WD MEDIA, INC.","WD Media, Inc.",5642874
"UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION","University of Pittsburgh-of the commonwealth System of Higher Education",5226428
"LUPIN ATLANTIS HOLDINGS SA","Lupin Atlantis Holdings, S.A.",6216162
"AU OPTRONICS CORPORATION","Au Optronics Corporation",8001262
"AU OPTRONICS CORPORATION","A U Optronics Corporation",7136896
"PLANT BIOSCIENCE LIMITED","Plant Bioscience Limited",5420388
"CJ CHEILJEDANG CORPORATION","CJ Cheiljedang Corporation",8855292
"JOHNSON & JOHNSON PHARMACEUTICAL RESEARCH & DEVELOPMENT, L.L.C.","Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",47152302
"AMERICAN CALCAR, INC.","American Calcar, Inc.",5537500
"COCHLEAR LIMITED","COCHLEAR LIMITED",12500107
"COCHLEAR LIMITED","Cochlear Limited",10670774
"FIRST AMERICAN CORELOGIC, INC.","First American CoreLogic, Inc.",8458060
"DSM IP ASSETS B.V.","DSM IP Assets B.V.",10684123
"DSM IP ASSETS B.V.","DSM I.P. Assets B.V.",8415800
"DSM IP ASSETS B.V.","DSM IP Assets B. V.",8570003
"DSM IP ASSETS B.V.","DSM IP Assets, B.V.",5659114
"DSM IP ASSETS B.V.","DSM IP Assets B.V.",5224065
"PLANET ECLIPSE LIMITED, A COMPANY OF THE UNITED KINGDOM","Planet Eclipse Limited a company of the United Kingdom",11625982
"ADVANCED BIONICS CORPORATION","Advanced Bionics Corporation",9607098
"APTINA IMAGING CORPORATION","Aptina Imaging Corporation",10847481
"PFIZER INC","Pfizer, Inc.",9193437
"NELLCOR PURITAN BENNETT LLC","Nellcor Puritan Bennett LLC",5633886
"AGC FLAT GLASS EUROPE S.A.","AGC Flat Glass Europe SA",7821165
"SARNOFF EUROPE BVBA","Sarnoff Europe BVBA",5568099
"NXP, B.V.","NXP, B.V.",5466429
"ILLINOIS TOOL WORKS INC.","Illinois Tool Works, Inc,",7464305
"LOPAREX LLC","Loparex LLC",6482822
"DEPUY PRODUCTS, INC.","Depuy Products, Inc.",8071643
"LIPPERT COMPONENTS, INC.","Lippert Components Inc.",10893854
"TOSHIBA MATSUSHITA DISPLAY TECHNOLOGY CO., LTD.","Toshiba Matsushita Display Technology, Co., Ltd.",8526896
"TOSHIBA MATSUSHITA DISPLAY TECHNOLOGY CO., LTD.","Toshiba Matsushita Display Technology Co., Ltd",6088119
"TOSHIBA MATSUSHITA DISPLAY TECHNOLOGY CO., LTD.","Toshiba Matsushita Display Technology Co, Ltd.",5680368
"TOSHIBA MATSUSHITA DISPLAY TECHNOLOGY CO., LTD.","Toshiba Matsushita Display Technology Co., Ltd.",5215911
"REGENTS OF THE UNIVERSITY OF MINNESOTA","Regents of the University of Minnesota",6145591
"MAGNACHIP SEMICONDUCTOR LTD.","Magnachip Semiconductor, Ltd.",10325378
"MAGNACHIP SEMICONDUCTOR LTD.","Magna Chip Semiconductor Ltd.",6500953
"MAGNACHIP SEMICONDUCTOR LTD.","MagnaChip Semiconductor Ltd.",6218283
"MAGNACHIP SEMICONDUCTOR LTD.","MagnaChip Semiconductor, Ltd.",5910320
"MAGNACHIP SEMICONDUCTOR LTD.","Magnachip Semiconductor, Ltd.",5908515
"UNIVERSITY OF SUSSEX INTELLECTUAL PROPERTY LIMITED","University of Sussex Intellectual Property Limited",8557885
"RPX-NW ACQUISITION LLC","RPX - NW Acquisition, LLC",6428977
"MAX-PLANCK-GESELLSCHAFT ZUR FOERDERUNG DER WISSENSCHAFTEN E.V.","Max-Planck-Gesellschaft zur Foerderung der Wissenschaften e.V.",5547509
"FREE ALLIANCE SDN BHD","Free Alliance SDN BHD",8545707
"BOSTON SCIENTIFIC NEUROMODULATION CORPORATION","Boston Scientific Neuromodulation Corporation",5336947
"SPECIALTY VEHICLE ACQUISITION CORP.","Specialty Vehicle Acquisition Corp.",5462922
"DRYDEN ENTERPRISES, LLC","Dryden Enterprises, LLC",6232347
"OSRAM GMBH","Osram GmbH",5264662
"PHIBROWOOD, LLC.","PhibroWood, LLC",10648710
"MINU, LLC","Minu LLC",7159054
"MINU, LLC","Minu, LLC",5323773
"IMS SOFTWARE SERVICES, LTD.","IMS Software Services, Ltd.",10393519
"THE UNITED STATES OF AMERICA AS REPRESENTED BY THE DEPARTMENT OF HEALTH AND HUMAN SERVICES","The United States of America as represented by theDepartment of Health and Human Services",10943875
"REALTEK SEMICONDUCTOR CORP.","Realtek Semiconductor Corp.",5592915
"EDWARDS LIMITED","Edwards Limited",7997410
"ROHM AND HAAS DENMARK FINANCE A/S","Rohm and Haas Denmark Finance A/S",5419733
"HITACHI HIGH-TECHNOLOGIES CORPORATION","Hitachi High-Technologies Corporation",10893461
"HITACHI HIGH-TECHNOLOGIES CORPORATION","Hitachi High-Technologies Corporation",5213412
"EVONIK ROHM GMBH","Evonik Rohm GmbH",8482896
"INTERNATIONAL PAPER COMPANY","International Paper Company",5725031
"PAION DEUTSCHLAND GMBH","Paion Deutschland GmbH",10850240
"MEDICAL RESEARCH COUNCIL","Medical Research Council",5326092
"CARAVAN INGREDIENTS INC.","Caravan Ingredients Inc.",7316824
"THE PROCTER & GAMBLE COMPANY","The Procter & Gamble Company",9258460
"THE PROCTER & GAMBLE COMPANY","The Procter Gamble Company",5351428
"THE PROCTER & GAMBLE COMPANY","The Procter & Gamble Company",5211992
"NEC LCD TECHNOLOGIES, LTD.","NEC LCD Technologies, Ltd",5390421
"NEC LCD TECHNOLOGIES, LTD.","NEC LCD TECHNOLOGIES, LTD.",5216369
"AVAYA HOLDINGS LIMITED","AVAYA Holdings Limited",6062082
"SUNTORY HOLDINGS LIMITED","Suntory Holdings Limited",5221350
"CALIX NETWORKS, INC.","Calix Networks, Inc.",6292132
"TECHNOLAS PERFECT VISION GMBH","Technolas Perfect Vision GmbH",9712503
"COMCAST IP HOLDINGS I, LLC","Comcast IP Holdings I, LLC.",9002226
"IN ZONE, INC.","In Zone, Inc.",7016066
"NECSEL INTELLECTUAL PROPERTY, INC.","Necsel Intellectual Property, Inc.",5583894
"AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.","Avago Technologies General IP (Singapore) Pte Ltd",7923954
"AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.","Avago Technologies General IP (Singapore) Pte. Ltd",5683338
"INNOCOM TECHNOLOGY (SHENZHEN) CO., LTD.","Innocom Technology (Shenzhen) Co., Ltd.",10722387
"INNOCOM TECHNOLOGY (SHENZHEN) CO., LTD.","Innocom Technology (ShenZhen) Co., Ltd.",5287717
"INNOCOM TECHNOLOGY (SHENZHEN) CO., LTD.","Innocom Technology (ShenZhen) Co., Ltd.",5258068
"INNOCOM TECHNOLOGY (SHENZHEN) CO., LTD.","Innocom Technology (ShenZhen) Co., Ltd.",5250923
"INNOLUX DISPLAY CORP","Innolux Display Corp.",5213364
"UMICORE AG & CO. KG","Umicore AG & Co., KG",6353048
"CELLEGY PHARMACEUTICALS, INC.","Cellegy Pharmaceuticals Inc.",7899534
"JANSSEN PHARMACEUTICA N.V.","Janssen Pharmaceutica N.V.",5426439
"SEIKO INSTRUMENTS, INC","Seiko Instruments Inc.",5404171
"SEIKO INSTRUMENTS, INC","Seiko Instruments Inc.,",5287975
"SEIKO INSTRUMENTS, INC","Seiko Instruments Inc.",5246607
"QIAGEN GMBH","Qiagen, GmbH",7063642
"NAMCO BANDAI GAMES. INC.","Namco Bandai Games, Inc.",6404754
"TRIQUINT SEMICONDUCTOR, INC.","TriQuint Semiconductor, Inc",8375505
"ALLIANCE FOR SUSTAINABLE ENERGY, LLC","Alliance for Sustainable Energy LLC",11110189
"ALLIANCE FOR SUSTAINABLE ENERGY, LLC","Alliance for Sustainable Energy LLC",7964236
"VISIOCORP PATENTS S.A.R.L.","Visiocorp Patents S.a.r.l.",10833182
"THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY","The Board of Trustees of the Leland Stanford Junior University",7935319
"THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY","The Board of Trustees of the Leland Stanford Junior University",6277420
"MITSUBA CORPORATION","Mitsuba Corporation",5215017
"INA-SCHAEFFLER KG","Ina Schaeffler-KG",8860600
"INA-SCHAEFFLER KG","INA - Schaeffler KG",6950718
"INA-SCHAEFFLER KG","INA-Schaeffler KG",5389771
"JAGOTEC AG","Jagotec AG",6138647
"PPG INDUSTRIES OHIO, INC.","PPG Industries Ohio Inc.",8513738
"PPG INDUSTRIES OHIO, INC.","PPG Industries Ohio, Inc",5770838
"NICHICON CORPORATION","Nichicon Corporation",5741974
"C.G. BRETTING MANUFACTURING CO., INC.","C.G. Bretting Manufacturing Co., Inc.",5588779
"COOPERVISION INTERNATIONAL HOLDING COMPANY, LP","CooperVision International Holding Company, LP",6814066
"COOPERVISION INTERNATIONAL HOLDING COMPANY LP","CooperVision International Holding Company LP",10701487
"PATRENELLA CAPITAL LTD., LLC","Patrenella Capital Ltd., LLC",8512675
"ANGIODYNAMICS, INC.","AngioDynamics, Inc.",5586674
"ANGIODYNAMICS, INC.","Angio Dynamics, Inc.",5485079
"SOLAE, LLC","SOLAE, LLC",5220244
"SUMMIT VETPHARM, LLC","Summit VetPharm, LLC",9765479
"UCB S.A.","UCB, S.A.",8766613
"UCB PHARMA S.A.","UCB Pharma, S.A.",8379109
"MINOR VENTURES, LLC.","Minor Ventures, LLC",9707715
"VANDERBILT UNIVERSITY","Vanderbilt University",5224010
"ELECTRONICS FOR IMAGING, INC.","Electronics for Imaging, Inc.",7962069
"ELECTRONICS FOR IMAGING, INC.","Electronics for Imaging, Inc.",5227067
"HELSINN THERAPEUTICS (U.S.), INC.","Helsinn Therapeutics (U.S.), Inc.",6587918
"POLYPLUS BATTERY COMPANY","PolyPlus Battery Company",5569023
"AVAGO TECHNOLOGIES FIBER IP (SINGAPORE) PTE. LTD.","Avago Technologies Fiber IP ( Singapore) Pte Ltd.",9828793
"AVAGO TECHNOLOGIES FIBER IP (SINGAPORE) PTE. LTD.","Avago Technologies Fiber IP (Singapore) Pte. Ltd.",5599105
"AVAGO TECHNOLOGIES FIBER IP (SINGAPORE) PTE. LTD.","Avago Technologies Fiber IP (Singapore) Pte Ltd",5417097
"LEFTHAND NETWORKS, INC","LeftHand Networks, Inc.",9617110
"GOOD TECHNOLOGY, INC.","Good Technology, Inc.",6201195
"TOYOTA MOTOR ENGINEERING & MANUFACTURING NORTH AMERICA, INC.","Toyota Motor Engineering & Manufacturing North America, Inc",11608562
"DOW GLOBAL TECHNOLOGIES INC.","Dow Global Technologies Inc",5474576
"VERARI SYSTEMS, INC.","Verari Systems, Inc.",6550726
"SHARP KABUSHIKI KAISHA","Sharp Kabushiki Kaisha",10635912
"SHARP KABUSHIKI KAISHA","Sharp Kabushiki Kaisha",9927492
"SHARP KABUSHIKI KAISHA","Sharp Kabushiki Kaisha",8114824
"MARVELL INTERNATIONAL TECHNOLOGY LTD.","Marvell International Technology Ltd",6263468
"POWERGRID FITNESS, INC.","Powergrid Fitness, Inc.",6368465
"MITEL NETWORKS CORPORATION","Mitel Networks Corporation",10879869
"MITEL NETWORKS CORPORATION","Mitel Networks Corporation",7015645
"ADVANCED PLASTICS TECHNOLOGIES LUXEMBOURG S.A.","Advanced Plastics Technologies Luxembourg S.A.",10669143
"HITACHI METALS, LTD.","Hitachi Metals, Ltd.",7088357
"KONINKLIJKE PHILIPS ELECTRONICS N.V.","Koninklijke Philips Electronics, N.V.",5823181
"KONINKLIJKE PHILIPS ELECTRONICS N.V.","Koninklijke Philips Electronics NV",5469353
"KONINKLIJKE PHILIPS ELECTRONICS N.V.","Koninklijke Philips Electronics N.V.",5213439
"HONEYWELL INTERNATIONAL, INC.","Honeywell International Inc.",11343834
"HONEYWELL INTERNATIONAL, INC.","Honeywell International Inc.",6634518
"OERLIKON TEXTILE GMBH & CO. KG","Oerlikon Textile GmbH & Co. KG",11159632
"OERLIKON TEXTILE GMBH & CO. KG","Oerlikon Textile GmbH & Co. KG.",8969688
"NORMOXYS, INC.","NormOxys, Inc.",11537477
"NORMOXYS, INC.","NormOxys, Inc",10881885
"VASCULAR SOLUTIONS, INC.","Vascular Solutions, Inc.",8034651
"KIRIN PHARMA KABUSHIKI KAISHA","Kirin Pharma Kabushiki Kaisha",8530806
"KYOWA HAKKO KIRIN CO., LTD.","Kyowa Hakko Kirin Co., Ltd.",10046515
"KYOWA HAKKO KIRIN CO., LTD.","Kyowa Hakko Kirin Co., Ltd",5713590
"AT&T INTELLECTUAL PROPERTY II, L.P.","AT&T Intellectual Property II, L.P.",11426079
"AT&T INTELLECTUAL PROPERTY II, L.P.","AT&T Intellectual Property, II, L.P.",7627487
"AT&T INTELLECTUAL PROPERTY II, L.P.","AT&T Intellectual Property II, LP",6414639
"AT&T INTELLECTUAL PROPERTY II, L.P.","AT&T Intellectual Property II, L.P.",5228437
"MEDTRONIC VASCULAR, INC.","Medtronic Vascular, Inc.",6210753
"HON HAI PRECISION IND. CO., LTD.","Hon Hai Precision Ind, Co., Ltd.",11154053
"OMA AUTOMATION ENTERPRISE CO., LTD","OMA Automation Enterprise Co., Ltd.",11832971
"ALIGN TECHNOLOGY, INC.","Align Technology, Inc.",5221209
"RAYTHEON COMPANY","Raytheon Company",11122623
"RAYTHEON COMPANY","Raytheon Company",8769779
"OVERHEAD DOOR CORPORATION","Overhead Door Corporation",7737412
"NEC ELECTRONICS CORPORATION","NEC Electronics Corporation",5214173
"NORDIC VACCINE TECHNOLOGY A/S","Nordic Vaccine Technology A/S",6237184
"WACKER CHEMIE AG","Wacker Chemie A.G.",8728088
"FUJITSU LIMITED","FUJITSU LIMITED",5591781
"FUJITSU LIMITED","Fujitsu, Limited",5472514
"FUJITSU LIMITED","Fujitsu Limited",5268615
"CLARION CO., LTD.","Clarion Co. Ltd.",5402536
"HITACHI, LTD.","Hitachi LTD",5814244
"ADVANTEST CORPORATION","Advantest Corporation",10559654
"SEB S.A.","SEB S.A.",5525368
"FUJITSU HITACHI PLASMA DISPLAY LIMITED","Fujitsu Hitachi Plasma Display Limited",7722185
"LENOVO (SINGAPORE) PTE LTD.","LENOVO (Singapore) Pte. Ltd.",10506596
"LENOVO (SINGAPORE) PTE LTD.","Lenovo Singapore Pte Ltd",5848654
"LENOVO (SINGAPORE) PTE LTD.","Lenovo (Singapore) PTE Ltd",5819038
"MITSUBISHI CHEMICAL CORPORATION","Mitsubishi Chemical Corporation",5231023
"COOLIT SYSTEMS INC.","Coolit Systems, Inc.",7929009
"PFIZER ITALIA S.R.L.","Pfizer Italia S.R.L.",7608833
"SRI INTERNATIONAL","SRI International",5213491
"UNIVERSITY OF FLORIDA RESEARCH FOUNDATION, INC.","University of Florida Research Foundation, Inc.",7521512
"UNIVERSITY OF FLORIDA RESEARCH FOUNDATION, INC.","University of Florida Research Foundation, Inc.",5794559
"ENERDEL, INC.","Enerdel, Inc.",6824959
"SYNZTEC CO., LTD.","Synztec Co., Ltd.",9084517
"LICENTIA LTD.","Licentia, Ltd.",5852840
"AEROCRINE AB","Aerocrine AB",6975466
"TOSHIBA MOBILE DISPLAY CO., LTD.","Toshiba Mobile Display Co., Ltd.",11224482
"AVENTIS PHARMA S.A..","Aventis Pharma S.A..",10274974
"AVENTIS PHARMA S.A..","Aventis Pharma S.A.",5290334
"XIGEN SA","Xigen SA",6967748
"ULTRA ELECTRONICS AUDIOPACK, INC.","Ultra Electronics AudioPack Inc.",10201555
"JAMBO ACQUISITION, LLC","Jambo Acquisition, LLC",9160275
"CUREMARK, LLC","Curemark LLC",9486572
"MELBOURNE HEALTH","Melbourne Health",7419364
"BIOGEN IDEC MA INC.","Biogen Idec MA Inc,",11746326
"BIOGEN IDEC MA INC.","Biogen Idec MA Inc.,",10293059
"GRUENENTHAL GMBH","Gruenenthal GmbH",8651898
"GRUENENTHAL GMBH","Gruenenthal GmbH",5223187
"SACHTLEBEN CHEMIE GMBH","Sachtleben Chemie GmbH",5961711
"ADVANCED SCIENTIFICS, INC.","Advanced Scientifics, Inc.",8849598
"BEST PARTNERS WORLDWIDE LIMITED","Best Partners Worldwide Limited",9015188
"WMS GAMING INC.","WMS GAMING INC.",8899535
"E. I. DU PONT DE NEMOURS AND COMPANY","E. I. du Pont de Nemours and Company",8615364
"E. I. DU PONT DE NEMOURS AND COMPANY","E.I. duPont deNemours and Company",7049583
"E. I. DU PONT DE NEMOURS AND COMPANY","E. I du Pont de Nemours and Company",6478428
"CORNELL RESEARCH FOUNDATION, INC.","Cornell Research Foundation Inc.",5995598
"CORNELL RESEARCH FOUNDATION, INC.","Cornell Research Foundation, Inc.",5250196
"CANON ANELVA CORPORATION","Canon Anelva Corporation",11814193
"CANON ANELVA CORPORATION","CANON ANELVA CORPORATION",6156436
"HITACHI KOKUSAI ELECTRIC, INC.","Hitachi Kokusai Electric Inc.",10766647
"SHOWA DENKO KABUSHIKI KAISHA","Showa Denko Kabushiki Kaisha",5231070
"THE CHAMBERLAIN GROUP, INC.","The Chamberlain Group, Inc.",10969045
"KIMBERLY-CLARK INC.","Kimberly-Clark Inc.",6332765
"VOLVO CONSTRUCTION EQUIPMENT AB","Volvo Construction Equipment AB",5858810
"Z-MEDICA CORPORATION","Z-Medica Corporation",8737397
"MOMENTIVE PERFORMANCE MATERIALS INC.","Momentive Performance Materials Inc.",6242390
"MEADWESTVACO CORPORATION","MeadWestvaco Corporation",5615586
"MEADWESTVACO CORPORATION","MeadWestVaco Corporation",5524179
"MEADWESTVACO CORPORATION","MEADWESTVACO CORPORATION",5493074
"WELLS FARGO BANK, N.A.","Wells Fargo Bank N.A.",6023044
"TIR SYSTEMS LTD.","TIR Systems Ltd.",5694167
"GLAXOSMITHKLINE BIOLOGICALS S.A.","GlaxoSmithKline Biologicals, SA",11001832
"INVISTA NORTH AMERICA S.A.R.L.","Invista North America S.A.R.L.",10047401
"INVISTA NORTH AMERICA S.A.R.L.","INVISTA NORTH AMERICA S.AR.L.",5220629
"E.I. DU PONT DE NEMOURS AND COMPANY","E. I du Pont de Nemours and Company",6478428
"BUSINESS OBJECTS SOFTWARE LTD.","Business Objects Software Ltd.",5237761
"BUSINESS OBJECTS SOFTWARE LTD.","Business Objects Software Ltd.",5226433
"RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, THE","Research Foundation of State University of New York, The",9656392
"KABUSHIKI KAISHA TOSHIBA","Kabushiki Kaisha Toshiba",9966850
"KABUSHIKI KAISHA TOSHIBA","Kabushiki Kaisha Toshiba",10125464
"KABUSHIKI KAISHA TOSHIBA","Kabushiki Kaisha Toshiba",9514540
"KABUSHIKI KAISHA TOSHIBA","Kabushiki Kaisha Toshiba",5316138
"KABUSHIKI KAISHA TOSHIBA","KABUSHIKI KAISHA TOSHIBA",5213735
"KABUSHIKI KAISHA TOSHIBA","KABUSHIKI KAISHA TOSHIBA",5210644
"LG DISPLAY CO., LTD.","LG Display Co., Ltd.",5545296
"SONY COMPUTER ENTERTAINMENT INC.","Sony Computer Entertainment Inc.",5257472
"CARGILL, INCORPORATED","Cargill, Incorporated",7397432
"DOR BIOPHARMA, INC.","DOR Biopharma, Inc.",8120287
"ELPIDA MEMORY, INC.","Elpida Memory, Inc.",8974576
"ELPIDA MEMORY, INC.","Elpida Memory, Inc.",5267105
"HITACHI DISPLAYS, LTD.","Hitachi Displays, Ltd.",9366466
"HITACHI DISPLAYS, LTD.","Hitachi Displays Ltd.",6615800
"HITACHI DISPLAYS, LTD.","Hitachi Displays, Ltd.",5317941
"SONY COMPUTER ENTERTAINMENT AMERICA LLC","Sony Computer Entertainment America LLC",5418647
"NATUS MEDICAL INCORPORATED","Natus Medical Incorporated",8070705
"AMERICAN STERILIZER COMPANY","American Sterilizer Company",5690696
"KOREA ATOMIC ENERGY RESEARCH INSTITUTE","Korea Atomic Energy Research Institute",5723454
"SYSTAGENIX WOUND MANAGEMENT (US), INC.","Systagenix Wound Management (U.S.), Inc.",8635277
"CONTINENTAL AUTOMOTIVE GMBH","Continental Automotive GmbH",9404142
"CONTINENTAL AUTOMOTIVE GMBH","Continental Automotive GmbH",5859272
"MEDMIX SYSTEMS AG","Medmix Systems AG",5250221
"HALLIBURTON ENERGY SERVICES, INC.","Halliburton Energy Services Inc.",5710932
"KOREA UNIVERSITY INDUSTRIAL & ACADEMIC COLLABORATION FOUNDATION","Korea University Industrial & Academic Collaboration Foundation",5731395
"HYDRIL USA MANUFACTURING LLC","Hydril USA Manufacturing LLC",5513869
"OLYMPUS CORPORATION","Olympus Corporation",10171021
"NANOMETRICS INCORPORATED","Nanometrics Incorporated",5524206
"KIRIBATI WIRELESS VENTURES, LLC","Kiribati Wireless Ventures, LLC",5479635
"THE GEMESIS CORPORATION","The Gemesis Corporation",6587634
"IMMERSION TECHNOLOGY PROPERTY LIMITED","Immersion Technology Property Limited",10837839
"RIKEN","Riken",7071838
"RIKEN","Riken",5832048
"ORICA AUSTRALIA PTY LTD","Orica Australia Pty Ltd",10850602
"ORICA AUSTRALIA PTY LTD","Orica Australia Pty Ltd.",7502855
"ORICA AUSTRALIA PTY LTD","Orica Australia Pty Ltd.",6305863
"SHINODA PLASMA CORPORATION","Shinoda Plasma Corporation",6843108
"SHINODA PLASMA CORPORATION","Shinoda Plasma Corporation",5854170
"SHINODA PLASMA CORPORATION","Shinoda Plasma Corporation",5753126
"LOTTE CO., LTD.","Lotte Co., Ltd.",5352243
"THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","The Trustees of Columbia University in theCity of New York",10622556
"THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","The Trustees of Columbia University in the City of New York",5219653
"OSAKA GAS CO., LTD","Osaka Gas Co., Ltd",9016743
"AMGEN FREMONT INC.","Amgen Fremont Inc.",6336721
