"NAME","PERSON_NAME","PERSON_ID"
"TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY. LTD.","Taiwan Semiconductor Manufacturing Company, Ltd.",45398206
"TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY. LTD.","TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY, LTD.",48491382
"TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY. LTD.","Taiwan Semiconductor Manufacturing Company, Ltd.",5731157
"TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY. LTD.","Taiwan Semiconductor Manufacturing Company. Ltd.",8226234
"GOOGLE INC.","Google Inc.",45219164
"GOOGLE INC.","Google Inc.",49972868
"GOOGLE INC.","Google. Inc.",51558483
"GOOGLE INC.","Google Inc.",49997643
"AMERICAN STERILIZER COMPANY","American Sterilizer Company",5690696
"OPTREX CORPORATION","Optrex Corporation",5860569
"TREBLE INVESTMENTS LIMITED LIABILITY COMPANY","Treble Investments Limited Liability Company",7368822
"3D SYSTEMS, INC.","3D Systems, Inc.",5296020
"RENTECH, INC.","Rentech, Inc.",5277360
"ADVANCED SEMICONDUCTOR ENGINEERING, INC.","Advanced Semiconductor Engineering, Inc.",9252754
"ADVANCED BIONICS, LLC","Advanced Bionics, LLC",49868024
"ADVANCED BIONICS, LLC","Advanced Bionics, LLC",11696445
"LIGHTING SCIENCE GROUP CORPORATION","Lighting Science Group Corporation",53568035
"LOEGERING MFG., INC.","Loegering Mfg. Inc.",11253883
"NITTAN VALVE CO., LTD.","Nittan Valve Co., Ltd.",45191193
"GRACO CHILDREN'S PRODUCTS INC.","Graco Children's Products, Inc.",9558279
"APRICA CHILDREN'S PRODUCTS INC.","Aprica Children's Products Inc.",11007658
"SEMICONDUCTOR COMPONENTS INDUSTRIES, L.L.C.","Semiconductor Components Industries, LLC",11231739
"KIMBERLY-CLARK CORPORATION","Kimberly Clark Corporation",6269056
"ADC TELECOMMUNICATIONS, INC.","ADC Telecommunications, Inc.",51504930
"BECTON, DICKINSON AND COMPANY","Becton, Dickinson and Company",53590642
"EXXONMOBIL CHEMICAL PATENTS INC.","ExxonMobil Chemical Patents Inc.",8568953
"EXXONMOBIL CHEMICAL PATENTS INC.","EXXONMOBIL CHEMICAL PATENTS INC.",11513801
"DRESSER-RAND COMPANY","Dresser-Rand Company",6398353
"VERIZON COMMUNICATIONS INC.","Verizon Communications Inc.",5276495
"ROLLS-ROYCE FUEL CELL SYSTEMS LIMITED","Rolls-Royce Fuel Cell Systems Limited",10355690
"NETAFIM LTD.","Netafim, Ltd.",5553112
"SPINEVISION","Spinevision",8485379
"VIZIO, INC.","Vizio, Inc.",10382280
"MERCK PATENT GMBH","Merck Patent GmbH",52489076
"HAEMONETICS CORPORATION","Haemonetics Corporation",7639011
"SOFTWARE RIGHTS ARCHIVE, LLC","Software Rights Archive, LLC",45294449
"MITSUI CHEMICALS, INC.","Mitsui Chemicals, Inc.",5224032
"MITSUI CHEMICALS, INC.","Mitsui Chemicals, Inc.",5222268
"MITSUI CHEMICALS, INC.","Mitsui Chemicals, Inc.",53626069
"FUJIKOSHI MACHINERY CORP.","Fujikoshi Machinery Corp.",10350493
"ALEXION PHARMACEUTICALS, INC.","Alexion Pharmaceuticals, Inc.",7481409
"BP CORPORATION NORTH AMERICA INC.","BP Corporation North America, Inc.",12143972
"BP CORPORATION NORTH AMERICA INC.","BP Corporation North America Inc.",51481420
"TOSHIBA TOKO METER SYSTEMS CO., LTD.","Toshiba Toko Meter Systems Co., Ltd.",10862564
"AT&T INTELLECTUAL PROPERTY II, L.P.","AT&T Intellectual Property II, L.P.",5228437
"BLACK & DECKER INC.","Black & Decker, Inc.",5442935
"BLACK & DECKER INC.","Black & Decker Inc.",5213213
"V & M DEUTSCHLAND GMBH","V & M Deutschland GmbH",10767718
"V & M DEUTSCHLAND GMBH","V & M Deutschland GmbH",9247702
"FUNAI ELECTRIC CO., LTD.","Funai Electric Co., Ltd.",5290062
"FUNAI ELECTRIC CO., LTD.","FUNAI ELECTRIC CO., LTD",15266067
"MONOLITHIC POWER SYSTEMS, INC.","Monolithic Power Systems, Inc.",5608230
"J-POWER ENTECH, INC.","J—Power Entech, Inc.",45201957
"AMTRAN TECHNOLOGY CO., LTD.","AmTRAN Technology Co., Ltd",45214784
"AMTRAN TECHNOLOGY CO., LTD.","AmTran Technology Co., Ltd",7419234
"ABBOTT LABORATORIES","Abbott Laboratories",9501328
"NEXTER SYSTEMS","Nexter Systems",11191056
"HITACHI AUTOMOTIVE SYSTEMS, LTD.","Hitachi Automotive Systems, Ltd.",11920112
"HITACHI AUTOMOTIVE SYSTEMS, LTD.","Hitachi Automotive Systems, Ltd.",53630164
"HITACHI AUTOMOTIVE SYSTEMS, LTD.","Hitachi Automotive Systems, Ltd.",52478515
"KYOWA HAKKO BIO CO., LTD.","Kyowa Hakko Bio Co., Ltd.",9241127
"ALLISON TRANSMISSION, INC.","AllisonTransmission, Inc.",47181149
"MSD K.K.","MSD K.K.",11075082
"MSD K.K.","MSD K.K",11486255
"MSD K.K.","MSD. K. K.",11437301
"HITACHI-GE NUCLEAR ENERGY, LTD.","Hitachi-GE Nuclear Energy, Ltd.",5566459
"JAMESON, LLC","Jameson, LLC",7464421
"ATI TECHNOLOGIES ULC","ATI Technologies ULC",5240285
"ATI TECHNOLOGIES ULC","ATI Technologies ULC",5212220
"ATI TECHNOLOGIES ULC","ATI Technologies ULC",11115423
"ATI TECHNOLOGIES ULC","ATI Technologies ULC",49858368
"ATI TECHNOLOGIES ULC","ATI Technologies ULC",10878978
"ATI TECHNOLOGIES ULC","ATI Technologies ULC",47185289
"ADVANCED POLYMERS, INC.","Advanced Polymers, Inc.",6597508
"BAUSCH & LOMB INCORPORATED","Bausch-Lomb Incorporated",45159189
"MEDICAL THERAPIES LIMITED","Medical Therapies Limited",7804015
"THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","The Trustees of Columbia University in the City of New York",5219653
"TOKYO ELECTRON LIMITED","Tokyo Electron Limited",5297401
"INNOVATIVE PRODUCT ACHIEVEMENTS, LLC","INNOVATIVE PRODUCT ACHIEVEMENTS, LLC",45250158
"SUMITOMO ELECTRIC INDUSTRIES, LTD.","Sumitomo Electric Industries, Ltd",5231442
"N. V. PERRICONE LLC","N.V. Perricone LLC",6796442
"AS IP HOLDCO, LLC","AS IP Holdco, L.L.C.",6926754
"MINEBEA CO., LTD.","Minebea Co., Ltd.",6381961
"MINEBEA CO., LTD.","MINEBEA CO., LTD.",5216835
"MINEBEA CO., LTD.","Minebea Co., Ltd.",50016219
"MINEBEA CO., LTD.","Minebea, Co., Ltd",11115042
"AGILENT TECHNOLOGIES INC","AGILENT TECHNOLOGIES, INC.",47206366
"AGILENT TECHNOLOGIES INC","Agilent Technologies, Inc.",45212440
"MSD OSS B.V.","MSD OSS B.V.",12208706
"NEXTLINK IPR AB","Nextlink IPR AB",47291912
"FUJITSU LIMITED","FUJITSU LIMITED",5591781
"FUJITSU LIMITED","Fujitsu Limited",8808851
"FUJITSU LIMITED","Fujitsu, Limited",5472514
"FUJITSU LIMITED","Fujitsu Limited",49954496
"FUJITSU LIMITED","FUJITSU LIMITED",8607436
"FUJITSU LIMITED","Fujitsu Limited",47328239
"ENDOLOGIX, INC.","Endologix, Inc.",6270054
"CLARIANT FINANCE (BVI) LIMITED","Clariant Finance (BVI) Limited",8677427
"DATALOGIC SCANNING, INC.","Datalogic Scanning, Inc.",5273889
"JAPAN SCIENCE AND TECHNOLOGY AGENCY","Japan Science and Technology Agency",9037744
"NOF CORPORATION","NOF Corporation",11094868
"PANASONIC CORPORATION","Panasonic Corporation",45158294
"BEMIS COMPANY, INC.","Bemis Company, Inc.",10640496
"HENRY COMPANY LLC","Henry Company, LLC",48434148
"LOS ALAMOS NATIONAL SECURITY, LLC","Los Alamos National Security, LLC.",11684940
"LOS ALAMOS NATIONAL SECURITY, LLC","Los Alamos National Security, LLC",8255393
"ABB INC.","ABB Inc.",8548794
"EPCOS AG","EPCOS AG",6479797
"EPCOS AG","Epcos AG",5537622
"GENERAL INSTRUMENT CORPORATION","General Instrument Corporation",11797292
"KYOCERA MITA CORPORATION","Kyocera Mita Corporation",5227402
"CRUCIBLE INTELLECTUAL PROPERTY, LLC","Crucible Intellectual Property, LLC",7453161
"MAASLAND N.V.","Maasland N.V.",6303464
"RHEIN CHEMIE RHEINAU GMBH","Rhein Chemie Rheinau GmbH",45204682
"NOVELL, INC.","NOVELL, INC.",10930809
"DHS SYSTEMS LLC","DHS Systems LLC",6854310
"BLUESTAR SILICONES FRANCE.","Bluestar Silicones France",12467554
"NOVATEK MICROELECTRONICS CORP.","Novatek Microelectronics Corp.",5215401
"DENSO CORPORATION","Denso Corporation",6193212
"DENSO CORPORATION","DENSO CORPORATION",9413678
"DENSO CORPORATION","DENSO CORPORATION",53539815
"DENSO CORPORATION","DENSO CORPORATION",49934913
"DENSO CORPORATION","DENSO CORPORATION",51525620
"DENSO CORPORATION","DENSO CORPORATION",51520607
"DENSO CORPORATION","Denso Corporation",5225375
"CELLECTIS S.A.","CELLECTIS, S.A.",45356040
"M'S SCIENCE CORPORATION","M's Science Corporation",11402363
"SOLUTIA, INC.","Solutia Inc.",11887825
"FORCE 10 NETWORKS, INC.","Force 10 Networks, Inc.",5335883
"RHODIA OPERATIONS","RHODIA OPERATIONS",48388147
"RHODIA OPERATIONS","RHODIA OPERATIONS",53532009
"RHODIA OPERATIONS","Rhodia Operations",49946195
"RHODIA OPERATIONS","Rhodia Operations.",11816669
"L.G ELECTRONICS INC.","LG ELECTRONICS INC.",52683279
"L.G ELECTRONICS INC.","LG Electronics Inc.",45142282
"NIPPON STEEL MATERIALS CO., LTD.","NIPPON STEEL MATERIALS CO., LTD.",5219424
"NOVARX, INC.","Novarx, Inc.",45144289
"IXIA","Ixia",48400123
"NIKON CORPORATION","NIKON CORPORATION",49948866
"NIKON CORPORATION","Nikon Corporation",5657134
"NIKON CORPORATION","Nikon Corporation",52550171
"MEDIATEK INC.","Mediatek Inc.",5637166
"MEDIATEK INC.","Media Tek Inc.",7472544
"WEATHERFORD UK LIMITED","Weatherford U.K. Limited",7282090
"NOVARTIS VACCINES AND DIAGNOSTICS, INC.","Novartis Vaccines and Diagnostics Inc.",7754127
"AMGEN INC.","Amgen Inc.",5223394
"AMGEN INC.","Amgen, Inc.",7509976
"PSYTECHNICS LIMITED","Psytechnics Limited",8161934
"AEROCRINE AB","Aerocrine AB",6975466
"INTERTAPE POLYMER CORP.","Intertape Polymer Corp.",5640903
"JDA SOFTWARE GROUP, INC","JDA Software Group, Inc.",5577529
"POLY-AMERICA, L.P.","Poly-America, L.P.",7445049
"SAMSUNG ELECTRO-MECHANICS CO., LTD.","Samsung Electro-Mechanics Co., Ltd",8070509
"SAMSUNG ELECTRO-MECHANICS CO., LTD.","SAMSUNG ELECTRO-MECHANICS CO., LTD",6495996
"SAMSUNG ELECTRO-MECHANICS CO., LTD.","Samsung Electro-Mechanics Co. Ltd.",5955131
"SAMSUNG ELECTRO-MECHANICS CO., LTD.","Samsung Electro-Mechanics Co., Ltd.",11771679
"SAMSUNG ELECTRO-MECHANICS CO., LTD.","SAMSUNG ELECTRO-MECHANICS CO., LTD.",38543461
"SAMSUNG ELECTRO-MECHANICS CO., LTD.","Samsung Electro-Mechanics Co. Ltd.",11138111
"K-2 CORPORATION","K-2 Corporation",5276069
"VINTELL APPLICATIONS NY, LLC","Vintell Applications NY, LLC",11054423
"XOMA TECHNOLOGY LTD.","XOMA TECHNOLOGY, LTD.",11456460
"ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE","ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE",51406113
"ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE","Electronics and Telecommunications Research Institute",5574570
"ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE","Electronics and Telecommunications Research Institute",9041362
"ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE","Electronics and Telecommunications Research Institute",5260863
"WD MEDIA (SINGAPORE) PTE. LTD.","WD Media (Singapore) Pte. Ltd.",9005966
"ROHM AND HAAS COMPANY","Rohm and Haas Company",10888129
"TELEDYNE INSTRUMENTS, INC.","Teledyne Instruments, Inc.",48406803
"THE GEORGE WASHINGTON UNIVERSITY","The George Washington University",5435619
"COLTEC INDUSTRIAL PRODUCTS LLC","Coltec Industrial Products LLC",45383474
"ADVANCED CELL TECHNOLOGY, INC.","Advanced Cell Technology, Inc.",5650874
"TOSHIBA TEC KABUSHIKI KAISHA","TOSHIBA TEC KABUSHIKI KAISHA",52604322
"SUMITOMO CHEMICAL COMPANY, LIMITED","Sumitomo Chemical Company, Limited",7171152
"REGENTS OF THE UNIVERSITY OF COLORADO","Regents of the University Of Colorado",7891740
"MSTAR SEMICONDUCTOR, INC.","MSTAR SEMICONDUCTOR, INC.",5216295
"MSTAR SEMICONDUCTOR, INC.","MStar Semiconductor, Inc.",51504259
"MSTAR SEMICONDUCTOR, INC.","Mstar Semiconductor, Inc",9099405
"MSTAR SEMICONDUCTOR, INC.","MStar Semiconductor, Inc.",48435080
"MSTAR SEMICONDUCTOR, INC.","MStar Semiconductor Inc.",7386319
"MSTAR SEMICONDUCTOR, INC.","Mstar Semiconductor, Inc.",10977733
"SCAMBIA INDUSTRIAL DEVELOPMENTS AKTIENGESELLSCHAFT","Scambia Industrial Developments Aktiengesellschaft",5629805
"MICROTEK MEDICAL, INC.","Microtek Medical, Inc.",8269319
"SIEMENS COMPUTER AIDED DIAGNOSIS LTD.","Siemens Computer Aided Diagnosis Ltd.",7342411
"STAR ENVIROTECH, INC.","STAR EnviroTech, Inc.",45188609
"MANN + HUMMEL GMBH.","MANN+HUMMEL GmbH",5212739
"MANN + HUMMEL GMBH.","Mann+Hummel GmbH",47178651
"MANN + HUMMEL GMBH.","Mann + Hummel GmbH",45212616
"ARGON MEDICAL DEVICES, INC.","Argon Medical Devices, Inc.",52587527
"TESSERA, INC.","Tessera, Inc.",5214071
"WILLIAM REBER, L.L.C.","William Reber, LLC",51530283
"UNIVERSITY OF FLORIDA","University of Florida",51348529
"THE COUNCIL OF THE QUEENSLAND INSTITUTE OF MEDICAL RESEARCH","The Council of the Queensland Institute of Medical Research",8368004
"LG DISPLAY CO., LTD.","LG Display Co., Ltd.",5545296
"LG DISPLAY CO., LTD.","LG DISPLAY CO., LTD.",50035786
"NIDEK CO., LTD.","NIDEK CO., LTD.",11401871
"NIDEK CO., LTD.","Nidek Co., Ltd.",5361569
"PRECITEC VISION GMBH & CO. KG","Precitec Vision GmbH & Co. KG",6077211
"B. BRAUN MELSUNGEN AG","B. Braun Melsungen AG",5224868
"LUBRIZOL ADVANCED MATERIALS, INC.","Lubrizol Advanced Materials, Inc.",5400903
"MIDLAND MEDICAL DEVICES HOLDINGS, LLC","MIDLAND MEDICAL DEVICES HOLDINGS, LLC",11330006
"BAYER MATERIALSCIENCE AG","Bayer MaterialScience AG.",10408898
"ELCOMETER LIMITED","Elcometer Limited",47220258
"HIROSHIMA UNIVERSITY","Hiroshima University",11128866
"HIROSHIMA UNIVERSITY","Hiroshima University",45188751
"MEDTRONIC CRYOCATH LP","Medtronic CryoCath LP",50021051
"MEDTRONIC CRYOCATH LP","Medtronic Cryocath LP",45151642
"CYBERLINK CORP.","Cyberlink Corp.",5567880
"CYBERLINK CORP.","Cyberlink Corp.",7588986
"ATX NETWORKS CORP.","ATX Networks Corp.",8490518
"T.A.G. MEDICAL DEVICES - AGRICULTURE COOPERATIVE LTD.","T.A.G. Medical Devices—Agriculture Cooperative Ltd.",9036968
"CORE WIRELESS LICENSING S.A.R.L.","Core Wireless Licensing S.a.r.l.",9323934
"SEAGATE TECHNOLOGY LLC","Seagate Technology LLC",48277372
"SEAGATE TECHNOLOGY LLC","SEAGATE TECHNOLOGY LLC",5226843
"SEAGATE TECHNOLOGY LLC","Seagate Technology LLC",11195303
"ALFRED E. MANN FOUNDATION FOR SCIENTIFIC RESEARCH","Alfred E. Mann Foundation for Scientific Research",5285419
"TECHNO POLYMER, CO., LTD.","Techno Polymer Co., Ltd.",6170366
"KOMATSU NTC LTD.","Komatsu NTC Ltd.",9766350
"DYSON TECHNOLOGY LIMITED","Dyson Technology Limited",53619742
"DYSON TECHNOLOGY LIMITED","Dyson Technology Limited",51361819
"DYSON TECHNOLOGY LIMITED","Dyson Technology Limited",11252886
"OKI SEMICONDUCTOR CO., LTD.","Oki Semiconductor Co., Ltd.",10815499
"D B INDUSTRIES, INC.","D B Industries, Inc.",6361886
"SHIMADZU CORPORATION","SHIMADZU CORPORATION",53672721
"SHIMADZU CORPORATION","Shimadzu Corporation",6664018
"DEERE & COMPANY","Deere + Company",48463965
"SIEMENS ENERGY, INC.","Siemens, Energy Inc.",47356430
"AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.","Avago Technologies General IP (Singapore) Pte. Ltd",5683338
"AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.","Avago Technologies General IP (Singapore) Pte Ltd",7923954
"AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.","Avago Technologies General IP (Singapore) Pte, Ltd",49959351
"AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.","Avago Technologies General IP Singapore Pte. Ltd.",47222684
"HITACHI LTD.","Hitachi, Ltd.",5212803
"HITACHI LTD.","Hitachi, Ltd.",5214871
"ELLIOTT COMPANY","Elliott Company",5214333
"GRACO MINNESOTA INC.","Graco Minnesota Inc.",5890381
"EVONIK DEGUSSA GMBH","Evonik Degussa GmbH",52555136
"EVONIK DEGUSSA GMBH","EVONIK DEGUSSA GMBH",10565028
"A.L.M.T. CORP.","A.L.M.T. Corp.",5291424
"NETAPP, INC.","NetApp. Inc.",10815157
"AMS RESEARCH CORPORATION","AMS Research Corporation",5252438
"TECH DESIGN, L.L.C.","Tech Design, L.L.C.",11072698
"INTERMUNE, INC.","Intermune, Inc.",6083842
"BAYER HEALTHCARE AG","BAYER HEALTHCARE AG",5222918
"NATURAL ALTERNATIVES INTERNATIONAL, INC.","Natural Alternatives International, Inc.",11109477
"PACESETTER, INC.","Pacesetter, Inc.",5267593
"PACESETTER, INC.","PACESETTER INC.",6208935
"PACESETTER, INC.","Pacesetter, Inc.",49890037
"A. M. SURGICAL, INC.","A. M. Surgical, Inc.",48391547
"IKANOS COMMUNICATIONS, INC.","Ikanos Communications, Inc.",5325174
"ZIH CORP.","ZIH Corp.",12142092
"ROYAL GROUP, INC.","Royal Group, Inc.",45252311
"BASF SE","BASF SE",49862957
"BASF SE","BASF SE",45233991
"BASF SE","BASF SE",12173231
"SUMITOMO SEIKA CHEMICALS CO., LTD.","Sumitomo Seika Chemicals Co., Ltd.",5872008
"EXEL INDUSTRIES","Exel Industries",7605874
"CURAMIK ELECTRONICS GMBH","Curamik Electronics GmbH",5619778
"CITRIX SYSTEMS, INC.","Citrix Systems, Inc.",47147808
"MAHLE ENGINE COMPONENTS USA, INC.","Mahle Engine Components USA, Inc.",5764715
"UNIVERSAL CITY STUDIOS LLC","Universal City Studios LLC",48455823
"TRICAN WELL SERVICE LTD","TRICAN WELL SERVICE LTD",28102210
"TRICAN WELL SERVICE LTD","Trican Well Service Ltd.",53598378
"INTARCIA THERAPEUTICS, INC.","Intarcia Therapeutics, Inc.",48409183
"AMOSENSE CO., LTD.","AMOSENSE CO., LTD.",49936599
"LOGITECH EUROPE S.A.","Logitech Europe S.A.",6384299
"LOGITECH EUROPE S.A.","LOGITECH EUROPE S.A.",52484762
"HITACHI METALS, LTD.","HITACHI METALS, LTD.",11379477
"HITACHI METALS, LTD.","Hitachi Metals, Ltd.",7088357
"NEC LCD TECHNOLOGIES, LTD.","NEC LCD Technologies, Ltd",5390421
"LOS ALAMOS NATIONAL SECURITY LLC","Los Alamos National Security, LLC",6228052
"HYNIX SEMICONDUCTOR INC.","Hynix Semiconductor Inc.",5217339
"HYNIX SEMICONDUCTOR INC.","Hynix Semiconductor Inc.",11787326
"HYNIX SEMICONDUCTOR INC.","Hynix Semiconductor Inc",11305780
"HYNIX SEMICONDUCTOR INC.","Hynix Semiconductor Inc.",47251837
"HYNIX SEMICONDUCTOR INC.","Hynix Semiconductor Inc.",6454187
"HYNIX SEMICONDUCTOR INC.","HYNIX SEMICONDUCTOR INC.",5393443
"ASTENJOHNSON, INC.","AstenJohnson, Inc.",6297704
"PALM, INC.","PALM. INC.",11271604
"HAMAMATSU PHOTONICS K.K.","Hamamatsu Photonics K.K.",45203078
"EFFICIENT AUCTIONS LLC","Efficient Auctions LLC",7393787
"CALIFORNIA INSTITUTE OF TECHNOLOGY","California Institute of Technology",5211760
"CALIFORNIA INSTITUTE OF TECHNOLOGY","California Institute of Technology",7642475
"EVEREADY BATTERY COMPANY, INC.","Eveready Battery Company, Inc",8311510
"EVEREADY BATTERY COMPANY, INC.","Eveready Battery Company Inc.",6486033
"ROVI EUROPE LIMITED","Rovi Europe Limited",11086604
"NORSTEL AB","Norstel AB",6684620
"NORGINE BV","Norgine B.V.",5677982
"AUTOLIV DEVELOPMENT AB","Autoliv Development AB",5854467
"RICOH COMPANY, LTD.","Ricoh Company, Ltd.",5247530
"RICOH COMPANY, LTD.","Ricoh Company Ltd.",5274763
"UNIVERSAL SCIENTIFIC INDUSTRIAL (SHANGHAI) CO., LTD.","Universal Scientific Industrial (Shanghai) Co., Ltd",53529832
"PLAYCORE WISCONSIN, INC.","Playcore Wisconsin, Inc.",10648938
"PLAYCORE WISCONSIN, INC.","Playcore Wisconsin, Inc.",48309397
"KABUSHIKI KAISHA TOSHIBA","KABUSHIKI KAISHA TOSHIBA",5213735
"KABUSHIKI KAISHA TOSHIBA","KABUSHIKI KAISHA TOSHIBA",5210644
"KABUSHIKI KAISHA TOSHIBA","KABUSHIKI KAISHA TOSHIBA",51510954
"KABUSHIKI KAISHA TOSHIBA","KABUSHIKI KAISHA TOSHIBA",51408429
"TOSHIBA MEDICAL SYSTEMS CORPORATION","TOSHIBA MEDICAL SYSTEMS CORPORATION",5215153
"KABUSHIKI KAISHA KOBE SEIKO SHO","KABUSHIKI KAISHA KOBE SEIKO SHO",11442642
"SUMITOMO METAL MINING CO. LTD.","Sumitomo Metal Mining Co. Ltd.",7825851
"GAMIDA FOR LIFE, B.V.","Gamida for Life, B.V.",45192032
"SMARTRAC IP B.V.","Smartrac IP B.V.",8968520
"EPISTAR CORPORATION","Epistar Corporation",5213600
"CERADYNE, INC.","Ceradyne, Inc.",6647221
"TESSENDERLO KERLEY INC.","Tessenderlo Kerley Inc.",47356663
"OKI ELECTRIC INDUSTRY CO., LTD.","Oki Electric Industry CO, Ltd.",5469412
"NIKE INC.","NIKE,Inc.",8124681
"NIKE INC.","Nike, Inc.",48463120
"ILLINOIS TOOL WORKS, INC.","Illinois Tool Works Inc.",5212645
"ILLINOIS TOOL WORKS, INC.","Illinois Tool Works Inc.",50013770
"ILLINOIS TOOL WORKS, INC.","Illinois Tool Works, Inc.",48394284
"HELSINN THERAPEUTICS (U.S.), INC.","Helsinn Therapeutics (U.S.), Inc.",6587918
"SONION NEDERLAND B.V.","Sonion Nederland BV",45175198
"ETHYPHARM S.A.","Ethypharm SA",45161749
"HUNTER DOUGLAS INC.","Hunter Douglas, Inc.",6114230
"HUNTER DOUGLAS INC.","Hunter Douglas Inc.",5211939
"HUNTER DOUGLAS INC.","Hunter Douglas Inc",7232135
"HEIDELBERG ENGINEERING GMBH","HEIDELBERG ENGINEERING GMBH",12558315
"NORDISCHER MASCHINENBAU RUD. BAADER GMBH + CO. KG","Nordischer Maschinenbau Rud. Baader GmbH & Co.KG",11747219
"SANFORD, L.P.","Sanford, L.P.",48403694
"SRR PATENT HOLDINGS, LLC","SRR Patent Holdings, LLC",11289858
"SANTONI S.P.A.","Santoni S.p.A.",5488646
"SANTONI S.P.A.","Santoni, S.p.A.",11452262
"THALES","Thales",45171120
"HONDA MOTOR CO., LTD.","HONDA MOTOR CO,. LTD.",45238236
"SAMSUNG SDI CO., LTD.","Samsung SDI Co., Ltd.",53573457
"SAMSUNG SDI CO., LTD.","SAMSUNG SDI CO., LTD.",48324896
"SAMSUNG SDI CO., LTD.","Samsung SDI Co., Ltd",51447889
"SAMSUNG SDI CO., LTD.","Samsung Sdi Co., Ltd.",47221451
"SAMSUNG SDI CO., LTD.","Samsung SDI, Co., Ltd.",7320949
"SAMSUNG SDI CO., LTD.","Samsung SDI Co., Ltd.",45179240
"SAMSUNG SDI CO., LTD.","Samsung SDI Co., Ltd.",11210330
"SAMSUNG SDI CO., LTD.","Samsung SDI Co,., Ltd.",10728639
"OSAKA VACUUM, LTD.","Osaka Vacuum, Ltd.",8986345
"KANZAKI KOKYUKOKI MFG. CO., LTD.","KANZAKI KOKYUKOKI Mfg. Co., Ltd.",7591168
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I L.P.",45221917
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I, L. P.",6181359
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I, LP.",12163074
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property, I., L.P.",12354996
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property, I, LP",9444455
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I, LP",5372349
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T INTELLECTUAL PROPERTY I LP",12178171
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I, LP.",8981777
"AT&T INTELLECTUAL PROPERTY I, L.P.","AT&T Intellectual Property I, L. P.",11309772
"A&R CARTON BV","A&R CARTON BV",42674196
"GLAXO GROUP LIMITED","Glaxo Group Limited",5774731
"GLAXO GROUP LIMITED","Glaxo Group Limited",5223691
"EADS DEUTSCHLAND GMBH","EADS Deutschland GmbH",5328911
"EADS DEUTSCHLAND GMBH","Eads Deutschland GmbH",49890666
"INTUITIVE SURGICAL OPERATIONS, INC.","Intuitive Surgical Operations, Inc.",5411225
